OTU	KW_Statistic	DF	P_value	Test	Taxonomy	p.value.fdr	p.value.hochberg	p.value.bonferonni
Zotu1046	3.972828283	5	0.55333463	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_013	6.09E-01	0.8695989	1
Zotu1049	3.972828283	5	0.55333463	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	6.09E-01	0.8695989	1
Zotu1060	3.972828283	5	0.55333463	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	6.09E-01	0.8695989	1
Zotu1111	3.972828283	5	0.55333463	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_011,s:uncultured_bacterium	6.09E-01	0.8695989	1
Zotu1200	3.972828283	5	0.55333463	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	6.09E-01	0.8695989	1
Zotu1209	3.972828283	5	0.55333463	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	6.09E-01	0.8695989	1
Zotu502	3.972828283	5	0.55333463	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Roseburia,s:uncultured_bacterium	6.09E-01	0.8695989	1
Zotu848	3.972828283	5	0.55333463	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.09E-01	0.8695989	1
Zotu129	3.967562516	5	0.554095571	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Roseburia,s:uncultured_bacterium	6.10E-01	0.8695989	1
Zotu75	3.963774067	5	0.554643332	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	6.10E-01	0.8695989	1
Zotu426	3.932931725	5	0.559112069	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus	6.15E-01	0.875451792	1
Zotu432	3.920362165	5	0.560937985	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Family_XIII	6.17E-01	0.875622574	1
Zotu515	3.915951051	5	0.561579406	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	6.18E-01	0.875622574	1
Zotu811	3.915541396	5	0.56163899	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.18E-01	0.875622574	1
Zotu126	3.911929909	5	0.562164409	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	6.18E-01	0.875622574	1
Zotu396	3.867692915	5	0.568618013	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_UCG_008,s:uncultured_bacterium	6.25E-01	0.881651867	1
Zotu1048	3.865963508	5	0.568870971	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.26E-01	0.881651867	1
Zotu910	3.863287478	5	0.569262486	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	6.26E-01	0.881651867	1
Zotu251	3.861666781	5	0.569499658	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.26E-01	0.881651867	1
Zotu434	3.85780904	5	0.57006437	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_UCG_008,s:uncultured_bacterium	6.27E-01	0.881651867	1
Zotu445	3.847941317	5	0.571509949	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.29E-01	0.881651867	1
Zotu640	3.845722106	5	0.57183527	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	6.29E-01	0.881651867	1
Zotu250	3.834254803	5	0.573517564	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.31E-01	0.881651867	1
Zotu771	3.828271748	5	0.574396135	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.32E-01	0.881651867	1
Zotu754	3.826142611	5	0.574708921	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.32E-01	0.881651867	1
Zotu458	3.821856836	5	0.575338752	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminiclostridium,s:uncultured_bacterium	6.33E-01	0.881651867	1
Zotu54	3.819193784	5	0.575730256	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	6.33E-01	0.881651867	1
Zotu216	3.813292214	5	0.576598264	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.34E-01	0.881651867	1
Zotu728	3.810087553	5	0.577069837	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli	6.35E-01	0.881651867	1
Zotu890	3.802027104	5	0.578256661	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.36E-01	0.881651867	1
Zotu453	3.793930859	5	0.579449771	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.37E-01	0.881651867	1
Zotu1021	3.791938599	5	0.579743517	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	6.38E-01	0.881651867	1
Zotu177	3.784944849	5	0.580775186	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	6.39E-01	0.881651867	1
Zotu225	3.772589866	5	0.582599531	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.41E-01	0.881651867	1
Zotu88	3.770554929	5	0.582900233	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	6.41E-01	0.881651867	1
Zotu757	3.76944328	5	0.583064528	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.41E-01	0.881651867	1
Zotu563	3.761369325	5	0.584258365	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	6.43E-01	0.881651867	1
Zotu855	3.759538927	5	0.584529149	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.43E-01	0.881651867	1
Zotu997	3.751891253	5	0.585661064	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	6.44E-01	0.881651867	1
Zotu464	3.749043657	5	0.586082753	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	6.45E-01	0.881651867	1
Zotu399	3.7445674	5	0.586745865	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,s:uncultured_bacterium	6.45E-01	0.881651867	1
Zotu1108	3.744474709	5	0.586759599	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	6.45E-01	0.881651867	1
Zotu537	3.742612591	5	0.587035543	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	6.46E-01	0.881651867	1
Zotu533	3.72878239	5	0.589086601	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	6.48E-01	0.881651867	1
Zotu418	3.727974465	5	0.589206505	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.48E-01	0.881651867	1
Zotu637	3.725872225	5	0.589518542	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.48E-01	0.881651867	1
Zotu357	3.718502922	5	0.590612876	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.50E-01	0.881651867	1
Zotu1136	3.708985011	5	0.592027428	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	6.51E-01	0.881651867	1
Zotu355	3.700251572	5	0.593326525	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	6.53E-01	0.881651867	1
Zotu975	3.678507103	5	0.596565653	Kruskal-Wallis rank sum test	k:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadaceae,g:Candidatus_Saccharimonas	6.56E-01	0.881651867	1
Zotu407	3.67821728	5	0.59660887	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	6.56E-01	0.881651867	1
Zotu889	3.675717681	5	0.596981648	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.57E-01	0.881651867	1
Zotu989	3.674405807	5	0.597177329	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	6.57E-01	0.881651867	1
Zotu1114	3.667272727	5	0.59824172	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	6.58E-01	0.881651867	1
Zotu341	3.665884365	5	0.598448971	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.58E-01	0.881651867	1
Zotu821	3.663431707	5	0.59881516	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	6.59E-01	0.881651867	1
Zotu256	3.663383372	5	0.598822378	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured,s:uncultured_bacterium	6.59E-01	0.881651867	1
Zotu304	3.65930489	5	0.59943149	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	6.59E-01	0.881651867	1
Zotu471	3.656253771	5	0.599887314	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.60E-01	0.881651867	1
Zotu907	3.643451273	5	0.601801309	Kruskal-Wallis rank sum test	k:Bacteria	6.62E-01	0.881651867	1
Zotu194	3.643028147	5	0.601864604	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	6.62E-01	0.881651867	1
Zotu153	3.642286178	5	0.601975601	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	6.62E-01	0.881651867	1
Zotu984	3.637215174	5	0.602734403	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae	6.63E-01	0.881651867	1
Zotu931	3.635081192	5	0.603053823	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.63E-01	0.881651867	1
Zotu864	3.629269128	5	0.60392409	Kruskal-Wallis rank sum test	k:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales,f:Eggerthellaceae	6.64E-01	0.881651867	1
Zotu595	3.628523102	5	0.604035827	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.64E-01	0.881651867	1
Zotu795	3.625015518	5	0.60456128	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Marvinbryantia,s:uncultured_bacterium	6.65E-01	0.881651867	1
Zotu495	3.611265469	5	0.60662263	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.67E-01	0.882316611	1
Zotu45	3.601589717	5	0.608074619	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes	6.69E-01	0.882316611	1
Zotu232	3.599524186	5	0.608384735	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.69E-01	0.882316611	1
Zotu1050	3.596721626	5	0.608805593	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	6.70E-01	0.882316611	1
Zotu1179	3.589616125	5	0.609873056	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotellaceae_UCG_001,s:uncultured_bacterium	6.71E-01	0.882316611	1
Zotu814	3.58746423	5	0.61019646	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.71E-01	0.882316611	1
Zotu303	3.58739276	5	0.610207202	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.71E-01	0.882316611	1
Zotu90	3.576634289	5	0.61182493	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes	6.73E-01	0.883156384	1
Zotu948	3.573660888	5	0.612272283	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	6.73E-01	0.883156384	1
Zotu143	3.567732875	5	0.613164479	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.74E-01	0.883228856	1
Zotu992	3.563465881	5	0.613806944	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.75E-01	0.883228856	1
Zotu286	3.551458737	5	0.615615973	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	6.77E-01	0.883969595	1
Zotu260	3.550188897	5	0.61580739	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.77E-01	0.883969595	1
Zotu704	3.540789392	5	0.617224863	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	6.79E-01	0.884936851	1
Zotu749	3.52773803	5	0.619194731	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae	6.81E-01	0.886486208	1
Zotu499	3.521233265	5	0.620177229	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	6.82E-01	0.886486208	1
Zotu364	3.510116598	5	0.621857414	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminiclostridium,s:uncultured_bacterium	6.84E-01	0.886486208	1
Zotu954	3.506204314	5	0.622449045	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	6.85E-01	0.886486208	1
Zotu540	3.505818862	5	0.622507343	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	6.85E-01	0.886486208	1
Zotu500	3.495840038	5	0.624017176	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.86E-01	0.886486208	1
Zotu295	3.495155691	5	0.62412076	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.87E-01	0.886486208	1
Zotu675	3.49420228	5	0.624265078	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	6.87E-01	0.886486208	1
Zotu150	3.483287363	5	0.625917958	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	6.89E-01	0.887517086	1
Zotu506	3.47956029	5	0.626482649	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	6.89E-01	0.887517086	1
Zotu986	3.46003668	5	0.629443028	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	6.92E-01	0.890650658	1
Zotu1075	3.447566998	5	0.631335835	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	6.94E-01	0.892236993	1
Zotu457	3.438055087	5	0.632780707	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.96E-01	0.892236993	1
Zotu144	3.437839506	5	0.632813464	Kruskal-Wallis rank sum test	k:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Gastranaerophilales,f:uncultured_bacterium,g:uncultured_bacterium,s:uncultured_bacterium	6.96E-01	0.892236993	1
Zotu167	3.422679756	5	0.635118085	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	6.99E-01	0.894426652	1
Zotu1086	3.408395407	5	0.637291601	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	7.01E-01	0.895661067	1
Zotu737	3.405064471	5	0.637798708	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	7.02E-01	0.895661067	1
Zotu840	3.398665425	5	0.63877319	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	7.03E-01	0.895661067	1
Zotu687	3.390657533	5	0.639993191	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	7.04E-01	0.895661067	1
Zotu747	3.387755419	5	0.640435467	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	7.04E-01	0.895661067	1
Zotu1014	3.379474338	5	0.641697889	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	7.06E-01	0.895661067	1
Zotu400	3.377601345	5	0.641983502	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	7.06E-01	0.895661067	1
Zotu613	3.374743283	5	0.642419386	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Family_XIII	7.07E-01	0.895661067	1
Zotu108	3.372454289	5	0.642768531	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	7.07E-01	0.895661067	1
Zotu183	3.352575865	5	0.645802459	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	7.10E-01	0.897602472	1
Zotu1197	3.346299621	5	0.646761032	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales	7.11E-01	0.897602472	1
Zotu511	3.343386409	5	0.647206074	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	7.12E-01	0.897602472	1
Zotu1056	3.343348239	5	0.647211906	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	7.12E-01	0.897602472	1
Zotu1143	3.338627552	5	0.647933213	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	7.13E-01	0.897602472	1
Zotu819	3.317324129	5	0.651190429	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	7.16E-01	0.898281482	1
Zotu744	3.315704531	5	0.651438198	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	7.17E-01	0.898281482	1
Zotu593	3.312908271	5	0.65186602	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	7.17E-01	0.898281482	1
Zotu745	3.311576649	5	0.652069775	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminiclostridium_1,s:uncultured_bacterium	7.17E-01	0.898281482	1
Zotu1045	3.310698198	5	0.652204196	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	7.17E-01	0.898281482	1
Zotu602	3.30536573	5	0.653020292	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Erysipelotrichia,o:Erysipelotrichales,f:Erysipelotrichaceae,g:uncultured,s:uncultured_bacterium	7.18E-01	0.898281482	1
Zotu97	3.300877343	5	0.653707364	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptococcaceae	7.19E-01	0.898281482	1
Zotu497	3.286759439	5	0.655869408	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	7.21E-01	0.898707489	1
Zotu972	3.281498471	5	0.656675427	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	7.22E-01	0.898707489	1
Zotu776	3.274222041	5	0.657790528	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	7.24E-01	0.898707489	1
Zotu974	3.267514582	5	0.658818737	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	7.25E-01	0.898707489	1
