OTU	KW_Statistic	DF	P_value	Test	Taxonomy	p.value.fdr	p.value.hochberg	p.value.bonferonni
Zotu712	2.10672308487817	5	0.834189528822716	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.895869908771736	0.895869908771736	1
Zotu713	8.08461658841943	5	0.15163348500034	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	0.485002159568159	0.485002159568159	1
Zotu714	11.5678140488805	5	0.0412144115549228	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.291940454580877	0.291940454580877	1
Zotu715	4.71802288016415	5	0.451252611013474	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Family_XIII	0.700595107702593	0.700595107702593	1
Zotu716	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae	0.700595107702593	0.700595107702593	1
Zotu717	5.53634829468908	5	0.35397661917879	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptococcaceae,g:uncultured	0.687742501536605	0.687742501536605	1
Zotu718	4.77828717231167	5	0.443533179882634	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu719	13.346767090241	5	0.0203370822547687	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.242214649654295	0.242214649654295	1
Zotu72	1.40261293786167	5	0.924027232191581	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.948721063396701	0.948721063396701	1
Zotu720	4.14328781027261	5	0.528976025613301	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.734948832069878	0.734948832069878	1
Zotu721	4.47942174361998	5	0.482641450792197	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.705180980454791	0.705180980454791	1
Zotu722	3.18607276412823	5	0.671323819811898	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.785409301960678	0.785409301960678	1
Zotu723	4.80442109537593	5	0.440212315655645	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu724	8.52317503614884	5	0.129662468398223	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	0.456174253083741	0.456174253083741	1
Zotu725	7.88227494766237	5	0.162844144251018	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.500921377500623	0.500921377500623	1
Zotu726	4.03516631149822	5	0.544364058588447	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.736333771824061	0.736333771824061	1
Zotu727	8.38703942983132	5	0.136155744575666	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.465652803596188	0.465652803596188	1
Zotu728	6.1594996996997	5	0.291006887908065	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli	0.628039559019729	0.628039559019729	1
Zotu729	2.45566020970318	5	0.783157421457941	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	0.858877061654151	0.858877061654151	1
Zotu73	9.12466782643775	5	0.104193711081289	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Erysipelotrichia,o:Erysipelotrichales,f:Erysipelotrichaceae,g:Erysipelatoclostridium,s:uncultured_bacterium	0.413599179536493	0.413599179536493	1
Zotu730	14.0151425762045	5	0.0155135140278407	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.236196509093035	0.236196509093035	1
Zotu731	8.22946609368218	5	0.14403450715578	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	0.47719634073798	0.47719634073798	1
Zotu732	4.4931350114416	5	0.480802475202101	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.705180980454791	0.705180980454791	1
Zotu733	8.21231884057971	5	0.144915998641097	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.478102366707885	0.478102366707885	1
Zotu734	3.9410021718896	5	0.557941148003476	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.741638289366228	0.741638289366228	1
Zotu735	6.12500000000002	5	0.294245234200679	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Erysipelotrichia,o:Erysipelotrichales,f:Erysipelotrichaceae	0.628039559019729	0.628039559019729	1
Zotu736	10.2387101126628	5	0.0687472389227518	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group,g:uncultured_bacterium,s:uncultured_bacterium	0.347204408052641	0.347204408052641	1
Zotu737	8.81997635434699	5	0.116463755920591	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	0.439084677968989	0.439084677968989	1
Zotu738	2.51520287714497	5	0.774203767344391	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.852196568306072	0.852196568306072	1
Zotu739	4.6488584851232	5	0.460216977094643	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	0.703963508263768	0.703963508263768	1
Zotu74	5.60654726518729	5	0.346403974548303	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	0.68192914659013	0.68192914659013	1
Zotu740	12.5479983491539	5	0.0280035090645257	Kruskal-Wallis rank sum test	k:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadaceae,g:Candidatus_Saccharimonas	0.258544025549226	0.258544025549226	1
Zotu741	2.15182614443892	5	0.827763160976684	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.891939539452515	0.891939539452515	1
Zotu742	1.64071802676934	5	0.896282000731984	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.930664222207317	0.930664222207317	1
Zotu743	6.63328375475125	5	0.249372698767901	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	0.581218951531448	0.581218951531448	1
Zotu744	6.84021534320332	5	0.232797505216974	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	0.56602575136465	0.56602575136465	1
Zotu745	7.34156530332976	5	0.196451546902002	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminiclostridium_1,s:uncultured_bacterium	0.533541376260022	0.533541376260022	1
Zotu746	4.96044811753908	5	0.420726224664948	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu747	27.9451435864709	5	3.73085938109753e-05	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.0444345352288716	0.0444345352288716	0.0444345352288716
Zotu748	1.38498145902909	5	0.925949063393418	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.949875395780845	0.949875395780845	1
Zotu749	5.80232035659082	5	0.325931725513375	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae	0.657767367853074	0.657767367853074	1
Zotu75	10.9312906722559	5	0.052759434798114	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	0.307523515205322	0.307523515205322	1
Zotu750	1.22879467623738	5	0.942085258124822	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Roseburia,s:uncultured_bacterium	0.959203593339602	0.959203593339602	1
Zotu751	3.063389518387	5	0.69021349842418	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.798001198960067	0.798001198960067	1
Zotu752	9.91279327135904	5	0.0777442581752934	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.361829604878814	0.361829604878814	1
Zotu753	7.42534067628849	5	0.190879616247069	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.528122872415143	0.528122872415143	1
Zotu754	6.70728658777366	5	0.243335660929513	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.57692232468996	0.57692232468996	1
Zotu755	5.95882939475529	5	0.310245637075799	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.644824887516855	0.644824887516855	1
Zotu756	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Tyzzerella_3	NA	NA	NA
Zotu757	3.26719887654524	5	0.65886713935848	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.776947179033629	0.776947179033629	1
Zotu758	1.30120300236488	5	0.934807842320005	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.954850892112458	0.954850892112458	1
Zotu759	5.06257930285234	5	0.408290802869944	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	0.700595107702593	0.700595107702593	1
Zotu76	6.31042171050966	5	0.277174432066657	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.611323608502571	0.611323608502571	1
Zotu760	4.52392484359497	5	0.476688772068783	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.705180980454791	0.705180980454791	1
Zotu761	3.52108244495734	5	0.620200014489633	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.759936437507359	0.759936437507359	1
Zotu762	10.1707152131573	5	0.0705401152760089	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.348512885610187	0.348512885610187	1
Zotu763	7.59034420478621	5	0.180304655009301	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	0.521220495427373	0.521220495427373	1
Zotu764	10.2255437936172	5	0.0690910534915834	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Family_XIII	0.347204408052641	0.347204408052641	1
Zotu765	17.4379404666131	5	0.00373993156701949	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.180297642144132	0.180297642144132	1
Zotu766	5.52874288028623	5	0.35480441301712	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.688228104077182	0.688228104077182	1
Zotu767	0.687489899333147	5	0.983648197253239	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.988628694454521	0.988628694454521	1
Zotu768	8.6644183723568	5	0.123221575878871	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group,g:uncultured_bacterium,s:uncultured_bacterium	0.448797849760659	0.448797849760659	1
Zotu769	4.97345964603065	5	0.419127800921743	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.700595107702593	0.700595107702593	1
Zotu77	1.17541212357218	5	0.947214376951915	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.963392248462622	0.963392248462622	1
Zotu770	2.98882413213657	5	0.701708928882315	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.803591667595036	0.803591667595036	1
Zotu771	5.29537595848276	5	0.380905381361457	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu772	9.27429802362016	5	0.0986109419946476	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.402741695088414	0.402741695088414	1
Zotu773	2.05894562294137	5	0.840930150787405	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.898782656440465	0.898782656440465	1
Zotu774	3.84304318026041	5	0.572228089237011	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.74295147590977	0.74295147590977	1
Zotu775	6.65933778706355	5	0.24723322391705	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.578496600560327	0.578496600560327	1
Zotu776	17.9672786124206	5	0.00298769436259174	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.180297642144132	0.180297642144132	1
Zotu777	5.94326734750975	5	0.311778460435412	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.644824887516855	0.644824887516855	1
Zotu778	4.0683069684032	5	0.539623966017141	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.734948832069878	0.734948832069878	1
Zotu779	8.42148126290948	5	0.134485945825688	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:ASF356,s:uncultured_bacterium	0.464268873850419	0.464268873850419	1
Zotu78	7.24523613458731	5	0.203031301636075	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.539755089840548	0.539755089840548	1
Zotu780	7.2818181818181	5	0.20051058121551	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Anaeroplasmatales,f:Anaeroplasmataceae,g:Anaeroplasma	0.535444175398369	0.535444175398369	1
Zotu781	6.45265420478441	5	0.264629898351069	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	0.59613481897688	0.59613481897688	1
Zotu782	9.81647337011599	5	0.0806055759146103	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.367820846414946	0.367820846414946	1
Zotu783	7.01784511784505	5	0.21931652364516	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.555757403534863	0.555757403534863	1
Zotu784	7.2204696611505	5	0.204753265413686	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes	0.540844120959773	0.540844120959773	1
Zotu785	9.41438507472989	5	0.0936341820017595	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_010	0.398797234513204	0.398797234513204	1
Zotu786	11.3924614332396	5	0.0441305694548421	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.295171019151173	0.295171019151173	1
Zotu787	5.01203919738682	5	0.414412674632478	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Christensenellaceae,g:Christensenellaceae_R_7_group,s:uncultured_bacterium	0.700595107702593	0.700595107702593	1
Zotu788	4.88756960120396	5	0.429755010597364	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	0.700595107702593	0.700595107702593	1
Zotu789	6.91786072530866	5	0.226821140499688	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.56046468534259	0.56046468534259	1
Zotu79	13.8892962626787	5	0.016328124974961	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.236196509093035	0.236196509093035	1
Zotu790	1.88904007851249	5	0.864275576847294	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	0.905322965721308	0.905322965721308	1
Zotu791	2.74162980771703	5	0.739744350401543	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.827263400308204	0.827263400308204	1
Zotu792	4.46159860668494	5	0.485037795886215	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.705348003541492	0.705348003541492	1
Zotu793	4.56303366886495	5	0.471494302467354	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	0.705180980454791	0.705180980454791	1
Zotu794	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu795	10.3215964580533	5	0.0666192072495341	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Marvinbryantia,s:uncultured_bacterium	0.343529176661724	0.343529176661724	1
Zotu796	7.77469171460433	5	0.169097758453563	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Family_XIII,g:[Eubacterium]_brachy_group,s:uncultured_bacterium	0.504750451925297	0.504750451925297	1
Zotu797	4.51875000000015	5	0.477378678906846	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.705180980454791	0.705180980454791	1
Zotu798	3.76785714285703	5	0.583298981177935	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.74295147590977	0.74295147590977	1
Zotu799	5.0114544886979	5	0.414483865624955	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu8	22.4438394837669	5	0.00043104024486898	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptococcaceae,g:uncultured	0.163776436879636	0.163776436879636	0.513368931638955
Zotu80	14.209036758536	5	0.0143347155518683	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	0.234157867796813	0.234157867796813	1
Zotu800	7.23861027130632	5	0.203490762533694	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.539771710863317	0.539771710863317	1
Zotu801	5.54897546789327	5	0.35260542549572	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.686197813342161	0.686197813342161	1
Zotu802	5.07971676564639	5	0.406229181647522	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu803	5.02412339942729	5	0.412943238315661	Kruskal-Wallis rank sum test	k:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadaceae,g:Candidatus_Saccharimonas	0.700595107702593	0.700595107702593	1
Zotu804	0.571567264502034	5	0.989268008783385	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	0.99260168362343	0.99260168362343	1
Zotu805	4.467857142857	5	0.484195527123005	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.705180980454791	0.705180980454791	1
Zotu806	3.16440926788794	5	0.674655676554334	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.787069292437064	0.787069292437064	1
Zotu807	13.046444257546	5	0.0229474008339818	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	0.247775817823428	0.247775817823428	1
Zotu808	4.04828225141192	5	0.542485655713885	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.735877466919404	0.735877466919404	1
Zotu809	1.80188398611793	5	0.875822337225785	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.913401404234597	0.913401404234597	1
Zotu81	6.46807236799061	5	0.263298349969781	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.59613481897688	0.59613481897688	1
Zotu810	11.4743555849307	5	0.0427451308562778	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	0.293020831569044	0.293020831569044	1
Zotu811	9.93247449393351	5	0.0771713176913711	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.361829604878814	0.361829604878814	1
Zotu812	4.0675763843153	5	0.539728240677645	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.734948832069878	0.734948832069878	1
Zotu813	4.2063593275668	5	0.520103993806182	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.732193040026652	0.732193040026652	1
Zotu814	4.38213161237235	5	0.49580696536946	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.714898421010928	0.714898421010928	1
Zotu815	4.5281025218653	5	0.476132245121026	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.705180980454791	0.705180980454791	1
Zotu816	9.44465620688549	5	0.0925895600320441	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.396669661863901	0.396669661863901	1
Zotu817	0.521952304520031	5	0.991297417991555	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.993800694299615	0.993800694299615	1
Zotu818	3.45279310808997	5	0.630542361034621	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.765520848106252	0.765520848106252	1
Zotu819	7.80797500759315	5	0.167140862946509	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.503667114025759	0.503667114025759	1
Zotu82	4.72858506944446	5	0.449893486935483	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu820	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu821	12.0598646903599	5	0.033976639842195	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.266882894504578	0.266882894504578	1
Zotu822	3.92008320978748	5	0.560978538026338	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	0.742035397187358	0.742035397187358	1
Zotu823	1.51540008489867	5	0.911285835857732	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	0.941310838225992	0.941310838225992	1
Zotu824	1.76490533475462	5	0.880623462643414	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.916842783705298	0.916842783705298	1
Zotu825	2.94777746376518	5	0.708036908457285	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_010,s:uncultured_bacterium	0.808506191728309	0.808506191728309	1
Zotu826	12.0869209809264	5	0.0336159791152254	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.266882894504578	0.266882894504578	1
Zotu827	11.3900240389571	5	0.044172448265642	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.295171019151173	0.295171019151173	1
